case:concept:name,concept:name,time:timestamp,org:resource,lifecycle:transition
65,Deliver Goods Services,2011-07-08 00:48:12.728156+00:00,Sean Manney,start
65,Deliver Goods Services,2011-07-09 12:47:04.176774+00:00,Sean Manney,complete
65,Release Purchase Order,2011-07-09 20:47:45.503105+00:00,Immanuel Karagianni,start
65,Release Purchase Order,2011-07-09 20:48:45.503105+00:00,Immanuel Karagianni,complete
65,Approve Purchase Order for payment,2011-07-10 03:49:38.902319+00:00,Magdalena Predutta,start
65,Approve Purchase Order for payment,2011-07-10 03:50:38.902319+00:00,Magdalena Predutta,complete
65,Send Invoice,2011-07-11 08:40:46.795216+00:00,Carmen Finacse,complete
65,Send Invoice,2011-07-11 08:40:46.795216+00:00,Carmen Finacse,start
65,Release Supplier's Invoice,2011-07-11 22:31:06.940009+00:00,Karalda Nimwada,start
65,Release Supplier's Invoice,2011-07-11 22:34:33.025202+00:00,Karalda Nimwada,complete
65,Authorize Supplier's Invoice payment,2011-07-11 22:34:33.025202+00:00,Karalda Nimwada,complete
65,Authorize Supplier's Invoice payment,2011-07-11 22:34:33.025202+00:00,Karalda Nimwada,start
65,Pay Invoice,2011-07-11 23:07:44.048480+00:00,Karalda Nimwada,start
65,Pay Invoice,2011-07-11 23:13:43.800939+00:00,Karalda Nimwada,complete
66,Create Purchase Requisition,2011-06-27 10:57:30.934758+00:00,Kim Passa,start
66,Create Purchase Requisition,2011-06-27 11:05:41.017230+00:00,Kim Passa,complete
66,Analyze Purchase Requisition,2011-06-28 06:22:43.130075+00:00,Heinz Gutschmidt,start
66,Analyze Purchase Requisition,2011-06-28 06:31:26.461003+00:00,Heinz Gutschmidt,complete
66,Create Request for Quotation,2011-06-28 06:36:44.468017+00:00,Francis Odell,start
66,Create Request for Quotation,2011-06-28 06:37:47.983399+00:00,Francis Odell,complete
66,Analyze Request for Quotation,2011-06-28 19:26:43.148469+00:00,Karel de Groot,start
66,Analyze Request for Quotation,2011-06-28 20:01:01.950886+00:00,Karel de Groot,complete
66,Amend Request for Quotation,2011-06-29 03:19:57.502113+00:00,Maris Freeman,start
66,Amend Request for Quotation,2011-06-29 03:31:49.160805+00:00,Maris Freeman,complete
66,Analyze Request for Quotation,2011-06-29 09:07:33.094133+00:00,Karel de Groot,start
66,Analyze Request for Quotation,2011-06-29 09:46:21.522285+00:00,Karel de Groot,complete
66,Amend Request for Quotation,2011-06-29 13:45:19.348833+00:00,Maris Freeman,start
66,Amend Request for Quotation,2011-06-29 15:07:35.486419+00:00,Maris Freeman,complete
66,Analyze Request for Quotation,2011-06-29 21:51:31.587311+00:00,Karel de Groot,start
66,Analyze Request for Quotation,2011-06-29 21:58:13.726778+00:00,Karel de Groot,complete
67,Create Purchase Requisition,2011-06-27 12:18:51.856097+00:00,Miu Hanwan,start
67,Create Purchase Requisition,2011-06-27 13:56:01.610425+00:00,Miu Hanwan,complete
67,Analyze Purchase Requisition,2011-06-28 03:48:42.821844+00:00,Maris Freeman,start
67,Analyze Purchase Requisition,2011-06-28 03:54:04.884326+00:00,Maris Freeman,complete
67,Create Request for Quotation,2011-06-28 03:58:28.322806+00:00,Maris Freeman,start
67,Create Request for Quotation,2011-06-28 05:09:01.791946+00:00,Maris Freeman,complete
67,Analyze Request for Quotation,2011-07-03 20:04:44.754167+00:00,Karel de Groot,start
67,Analyze Request for Quotation,2011-07-03 20:29:13.012920+00:00,Karel de Groot,complete
67,Send Request for Quotation to Supplier,2011-07-04 00:40:43.763906+00:00,Magdalena Predutta,start
67,Send Request for Quotation to Supplier,2011-07-04 00:59:29.165607+00:00,Magdalena Predutta,complete
67,Create Quotation comparison Map,2011-07-04 16:02:08.319976+00:00,Magdalena Predutta,start
67,Create Quotation comparison Map,2011-07-04 21:32:20.589549+00:00,Magdalena Predutta,complete
67,Analyze Quotation Comparison Map,2011-07-05 02:10:45.441820+00:00,Nico Ojenbeer,start
67,Analyze Quotation Comparison Map,2011-07-05 02:44:25.590293+00:00,Nico Ojenbeer,complete
67,Choose best option,2011-07-05 02:44:25.590293+00:00,Immanuel Karagianni,start
67,Choose best option,2011-07-05 02:44:25.590293+00:00,Immanuel Karagianni,complete
67,Settle Conditions With Supplier,2011-07-05 22:23:39.898460+00:00,Magdalena Predutta,start
67,Settle Conditions With Supplier,2011-07-06 08:50:19.209448+00:00,Magdalena Predutta,complete
67,Create Purchase Order,2011-07-06 15:17:49.003056+00:00,Magdalena Predutta,start
67,Create Purchase Order,2011-07-06 15:29:51.741106+00:00,Magdalena Predutta,complete
67,Confirm Purchase Order,2011-07-14 14:02:15.191237+00:00,Esmeralda Clay,start
67,Confirm Purchase Order,2011-07-14 14:12:17.975139+00:00,Esmeralda Clay,complete
67,Deliver Goods Services,2011-07-16 13:54:57.366735+00:00,Sean Manney,start
67,Deliver Goods Services,2011-07-17 06:43:50.692412+00:00,Sean Manney,complete
67,Release Purchase Order,2011-07-17 14:40:11.737296+00:00,Immanuel Karagianni,start
67,Release Purchase Order,2011-07-17 14:41:11.737296+00:00,Immanuel Karagianni,complete
67,Approve Purchase Order for payment,2011-07-17 23:46:05.127749+00:00,Magdalena Predutta,start
67,Approve Purchase Order for payment,2011-07-17 23:47:05.127749+00:00,Magdalena Predutta,complete
67,Send Invoice,2011-07-20 02:53:59.633938+00:00,Carmen Finacse,complete
67,Send Invoice,2011-07-20 02:53:59.633938+00:00,Carmen Finacse,start
67,Release Supplier's Invoice,2011-07-20 18:54:23.701875+00:00,Karalda Nimwada,start
67,Release Supplier's Invoice,2011-07-20 19:01:10.979661+00:00,Karalda Nimwada,complete
67,Authorize Supplier's Invoice payment,2011-07-20 19:01:39.526672+00:00,Karalda Nimwada,start
67,Authorize Supplier's Invoice payment,2011-07-20 19:01:39.526672+00:00,Karalda Nimwada,complete
67,Pay Invoice,2011-07-20 19:33:44.818807+00:00,Karalda Nimwada,start
67,Pay Invoice,2011-07-20 19:38:33.570576+00:00,Karalda Nimwada,complete
68,Create Purchase Requisition,2011-06-27 18:22:37.425387+00:00,Penn Osterwalder,start
68,Create Purchase Requisition,2011-06-27 18:31:32.278199+00:00,Penn Osterwalder,complete
68,Analyze Purchase Requisition,2011-06-28 07:28:46.129121+00:00,Heinz Gutschmidt,start
68,Analyze Purchase Requisition,2011-06-28 07:32:50.605734+00:00,Heinz Gutschmidt,complete
68,Create Request for Quotation,2011-06-28 07:39:17.346530+00:00,Maris Freeman,start
68,Create Request for Quotation,2011-06-28 07:40:29.655398+00:00,Maris Freeman,complete
68,Analyze Request for Quotation,2011-06-30 04:01:03.625376+00:00,Francois de Perrier,start
68,Analyze Request for Quotation,2011-06-30 04:24:36.614937+00:00,Francois de Perrier,complete
68,Amend Request for Quotation,2011-06-30 05:05:07.011709+00:00,Maris Freeman,start
68,Amend Request for Quotation,2011-06-30 05:11:28.289317+00:00,Maris Freeman,complete
68,Analyze Request for Quotation,2011-06-30 16:44:53.714809+00:00,Karel de Groot,start
68,Analyze Request for Quotation,2011-06-30 16:54:52.642197+00:00,Karel de Groot,complete
68,Amend Request for Quotation,2011-06-30 17:23:15.599791+00:00,Maris Freeman,start
68,Amend Request for Quotation,2011-06-30 17:36:09.585508+00:00,Maris Freeman,complete
68,Analyze Request for Quotation,2011-07-03 19:37:32.220983+00:00,Karel de Groot,start
68,Analyze Request for Quotation,2011-07-03 19:59:39.830700+00:00,Karel de Groot,complete
68,Amend Request for Quotation,2011-07-03 23:52:14.612400+00:00,Maris Freeman,start
68,Amend Request for Quotation,2011-07-04 00:00:03.216695+00:00,Maris Freeman,complete
68,Analyze Request for Quotation,2011-08-25 08:55:21.409780+00:00,Karel de Groot,start
68,Analyze Request for Quotation,2011-08-25 09:07:32.329654+00:00,Karel de Groot,complete
68,Amend Request for Quotation,2011-08-25 13:47:23.236181+00:00,Maris Freeman,start
68,Amend Request for Quotation,2011-08-25 13:57:41.567585+00:00,Maris Freeman,complete
68,Analyze Request for Quotation,2011-09-06 16:27:59.913027+00:00,Karel de Groot,start
68,Analyze Request for Quotation,2011-09-06 16:41:46.193359+00:00,Karel de Groot,complete
68,Amend Request for Quotation,2011-09-06 17:06:34.167025+00:00,Maris Freeman,start
68,Amend Request for Quotation,2011-09-06 17:14:12.597186+00:00,Maris Freeman,complete
68,Analyze Request for Quotation,2011-09-07 20:03:10.773279+00:00,Karel de Groot,start
68,Analyze Request for Quotation,2011-09-07 20:17:22.659036+00:00,Karel de Groot,complete
68,Amend Request for Quotation,2011-09-07 20:39:03.987109+00:00,Maris Freeman,start
68,Amend Request for Quotation,2011-09-07 20:46:04.958708+00:00,Maris Freeman,complete
68,Analyze Request for Quotation,2011-09-09 07:17:14.562982+00:00,Karel de Groot,start
68,Analyze Request for Quotation,2011-09-09 07:44:14.497441+00:00,Karel de Groot,complete
68,Amend Request for Quotation,2011-09-09 09:42:54.336549+00:00,Maris Freeman,start
68,Amend Request for Quotation,2011-09-09 09:52:58.653973+00:00,Maris Freeman,complete
68,Analyze Request for Quotation,2011-09-17 07:02:19.638458+00:00,Karel de Groot,start
68,Analyze Request for Quotation,2011-09-17 07:47:22.070335+00:00,Karel de Groot,complete
68,Amend Request for Quotation,2011-09-17 13:22:27.658358+00:00,Maris Freeman,start
68,Amend Request for Quotation,2011-09-17 13:34:24.771350+00:00,Maris Freeman,complete
68,Analyze Request for Quotation,2011-09-17 17:03:30.920248+00:00,Karel de Groot,start
68,Analyze Request for Quotation,2011-09-17 17:38:26.048467+00:00,Karel de Groot,complete
68,Amend Request for Quotation,2011-09-17 18:07:11.900737+00:00,Maris Freeman,start
68,Amend Request for Quotation,2011-09-17 18:14:43.103347+00:00,Maris Freeman,complete
68,Analyze Request for Quotation,2011-09-17 19:40:17.003308+00:00,Karel de Groot,start
68,Analyze Request for Quotation,2011-09-17 19:52:56.151865+00:00,Karel de Groot,complete
68,Amend Request for Quotation,2011-09-17 21:33:07.215625+00:00,Maris Freeman,start
68,Amend Request for Quotation,2011-09-17 21:41:41.400326+00:00,Maris Freeman,complete
68,Analyze Request for Quotation,2011-09-17 22:16:54.089248+00:00,Karel de Groot,start
68,Analyze Request for Quotation,2011-09-17 22:40:39.959231+00:00,Karel de Groot,complete
68,Amend Request for Quotation,2011-09-18 02:04:30.828828+00:00,Maris Freeman,start
68,Amend Request for Quotation,2011-09-18 02:13:08.935059+00:00,Maris Freeman,complete
68,Analyze Request for Quotation,2011-10-04 09:55:22.549978+00:00,Karel de Groot,start
68,Analyze Request for Quotation,2011-10-04 10:26:04.659323+00:00,Karel de Groot,complete
68,Amend Request for Quotation,2011-10-04 14:49:30.305032+00:00,Maris Freeman,start
68,Amend Request for Quotation,2011-10-04 15:01:54.878840+00:00,Maris Freeman,complete
68,Analyze Request for Quotation,2011-10-05 00:40:22.615198+00:00,Karel de Groot,start
68,Analyze Request for Quotation,2011-10-05 01:08:54.831150+00:00,Karel de Groot,complete
68,Amend Request for Quotation,2011-10-05 02:50:34.413758+00:00,Maris Freeman,start
68,Amend Request for Quotation,2011-10-05 02:59:41.794284+00:00,Maris Freeman,complete
68,Analyze Request for Quotation,2011-10-09 05:40:20.817444+00:00,Karel de Groot,start
68,Analyze Request for Quotation,2011-10-09 06:30:20.817444+00:00,Karel de Groot,complete
68,Send Request for Quotation to Supplier,2011-10-11 16:04:06.795421+00:00,Magdalena Predutta,start
68,Send Request for Quotation to Supplier,2011-10-11 16:21:10.520141+00:00,Magdalena Predutta,complete
68,Create Quotation comparison Map,2011-10-11 18:37:59.324776+00:00,Magdalena Predutta,start
68,Create Quotation comparison Map,2011-10-11 21:12:52.057931+00:00,Magdalena Predutta,complete
68,Analyze Quotation Comparison Map,2011-10-12 00:52:06.715238+00:00,Nico Ojenbeer,start
68,Analyze Quotation Comparison Map,2011-10-12 02:03:09.927100+00:00,Nico Ojenbeer,complete
68,Choose best option,2011-10-12 02:03:09.927100+00:00,Immanuel Karagianni,complete
68,Choose best option,2011-10-12 02:03:09.927100+00:00,Immanuel Karagianni,start
68,Settle Conditions With Supplier,2011-10-12 11:33:29.418065+00:00,Magdalena Predutta,start
68,Settle Conditions With Supplier,2011-10-12 23:31:43.971737+00:00,Magdalena Predutta,complete
68,Create Purchase Order,2011-10-13 20:56:18.473862+00:00,Magdalena Predutta,start
68,Create Purchase Order,2011-10-13 21:06:23.269681+00:00,Magdalena Predutta,complete
68,Confirm Purchase Order,2011-10-14 18:04:11.156930+00:00,Esmeralda Clay,start
68,Confirm Purchase Order,2011-10-14 18:22:53.607642+00:00,Esmeralda Clay,complete
68,Deliver Goods Services,2011-10-15 13:28:11.991387+00:00,Sean Manney,start
68,Deliver Goods Services,2011-10-16 00:36:03.465947+00:00,Sean Manney,complete
68,Release Purchase Order,2011-10-16 10:31:39.415113+00:00,Immanuel Karagianni,start
68,Release Purchase Order,2011-10-16 10:32:39.415113+00:00,Immanuel Karagianni,complete
68,Approve Purchase Order for payment,2011-10-16 18:13:52.872982+00:00,Magdalena Predutta,start
68,Approve Purchase Order for payment,2011-10-16 18:14:52.872982+00:00,Magdalena Predutta,complete
68,Send Invoice,2011-10-18 00:46:12.429499+00:00,Carmen Finacse,complete
68,Send Invoice,2011-10-18 00:46:12.429499+00:00,Carmen Finacse,start
68,Release Supplier's Invoice,2011-10-18 16:31:25.032460+00:00,Karalda Nimwada,start
68,Authorize Supplier's Invoice payment,2011-10-18 16:37:31.963885+00:00,Karalda Nimwada,start
68,Authorize Supplier's Invoice payment,2011-10-18 16:37:31.963885+00:00,Karalda Nimwada,complete
68,Release Supplier's Invoice,2011-10-18 16:37:31.963885+00:00,Karalda Nimwada,complete
68,Pay Invoice,2011-10-18 17:14:54.196756+00:00,Karalda Nimwada,start
68,Pay Invoice,2011-10-18 17:22:00.014321+00:00,Karalda Nimwada,complete
69,Create Purchase Requisition,2011-06-28 00:21:20.499407+00:00,Fjodor Kowalski,start
69,Create Purchase Requisition,2011-06-28 01:06:20.037866+00:00,Fjodor Kowalski,complete
69,Analyze Purchase Requisition,2011-06-28 15:57:31.928206+00:00,Maris Freeman,start
69,Analyze Purchase Requisition,2011-06-28 16:08:03.606583+00:00,Maris Freeman,complete
69,Create Request for Quotation,2011-06-28 18:04:46.739509+00:00,Heinz Gutschmidt,start
69,Create Request for Quotation,2011-06-28 18:09:05.758056+00:00,Heinz Gutschmidt,complete
69,Analyze Request for Quotation,2011-06-29 08:45:15.323241+00:00,Magdalena Predutta,start
69,Analyze Request for Quotation,2011-06-29 09:19:42.490312+00:00,Magdalena Predutta,complete
69,Amend Request for Quotation,2011-06-29 09:58:48.730627+00:00,Christian Francois,start
69,Amend Request for Quotation,2011-06-29 14:06:28.268339+00:00,Christian Francois,complete
69,Analyze Request for Quotation,2011-06-29 15:04:19.330849+00:00,Magdalena Predutta,start
69,Analyze Request for Quotation,2011-06-29 15:17:21.982350+00:00,Magdalena Predutta,complete
69,Amend Request for Quotation,2011-06-29 15:20:09.437334+00:00,Maris Freeman,start
69,Amend Request for Quotation,2011-06-29 15:29:54.653899+00:00,Maris Freeman,complete
69,Analyze Request for Quotation,2011-06-30 05:34:02.564571+00:00,Karel de Groot,start
69,Analyze Request for Quotation,2011-06-30 05:56:40.154648+00:00,Karel de Groot,complete
69,Amend Request for Quotation,2011-06-30 16:15:26.088585+00:00,Maris Freeman,start
69,Amend Request for Quotation,2011-06-30 16:31:09.314807+00:00,Maris Freeman,complete
69,Analyze Request for Quotation,2011-06-30 17:20:41.334758+00:00,Karel de Groot,start
69,Analyze Request for Quotation,2011-06-30 17:57:02.681768+00:00,Karel de Groot,complete
69,Amend Request for Quotation,2011-06-30 19:13:05.545455+00:00,Maris Freeman,start
69,Amend Request for Quotation,2011-06-30 19:36:07.068964+00:00,Maris Freeman,complete
69,Analyze Request for Quotation,2011-07-06 16:07:50.060684+00:00,Karel de Groot,start
69,Analyze Request for Quotation,2011-07-06 16:35:00.143629+00:00,Karel de Groot,complete
69,Amend Request for Quotation,2011-07-06 17:26:23.039481+00:00,Maris Freeman,start
69,Amend Request for Quotation,2011-07-06 17:34:16.419774+00:00,Maris Freeman,complete
69,Analyze Request for Quotation,2011-08-29 13:14:57.016008+00:00,Karel de Groot,start
69,Analyze Request for Quotation,2011-08-29 13:43:43.813045+00:00,Karel de Groot,complete
69,Amend Request for Quotation,2011-08-29 17:34:20.577968+00:00,Maris Freeman,start
69,Amend Request for Quotation,2011-08-29 17:39:36.463104+00:00,Maris Freeman,complete
69,Analyze Request for Quotation,2011-08-31 00:19:48.909589+00:00,Karel de Groot,start
69,Analyze Request for Quotation,2011-08-31 00:48:21.538871+00:00,Karel de Groot,complete
69,Amend Request for Quotation,2011-08-31 01:03:35.032100+00:00,Maris Freeman,start
69,Amend Request for Quotation,2011-08-31 01:15:37.597073+00:00,Maris Freeman,complete
69,Analyze Request for Quotation,2011-10-30 06:02:37.597073+00:00,Karel de Groot,start
69,Analyze Request for Quotation,2011-10-30 06:22:16.555202+00:00,Karel de Groot,complete
69,Amend Request for Quotation,2011-10-30 13:51:53.991830+00:00,Maris Freeman,start
69,Amend Request for Quotation,2011-10-30 15:03:12.837596+00:00,Maris Freeman,complete
69,Analyze Request for Quotation,2011-11-01 20:39:36.200671+00:00,Karel de Groot,start
69,Analyze Request for Quotation,2011-11-01 20:59:02.497224+00:00,Karel de Groot,complete
69,Amend Request for Quotation,2011-11-02 01:35:47.674024+00:00,Maris Freeman,start
69,Amend Request for Quotation,2011-11-02 01:45:46.560339+00:00,Maris Freeman,complete
69,Analyze Request for Quotation,2011-11-02 01:51:17.886333+00:00,Karel de Groot,start
69,Analyze Request for Quotation,2011-11-02 02:12:05.346612+00:00,Karel de Groot,complete
69,Amend Request for Quotation,2011-11-02 03:35:32.864249+00:00,Maris Freeman,start
69,Amend Request for Quotation,2011-11-02 03:47:35.134371+00:00,Maris Freeman,complete
69,Analyze Request for Quotation,2011-12-20 16:45:38.856780+00:00,Karel de Groot,start
69,Analyze Request for Quotation,2011-12-20 17:00:42.903477+00:00,Karel de Groot,complete
69,Send Request for Quotation to Supplier,2011-12-21 12:18:42.354435+00:00,Magdalena Predutta,start
69,Send Request for Quotation to Supplier,2011-12-21 12:42:12.901733+00:00,Magdalena Predutta,complete
69,Create Quotation comparison Map,2011-12-21 13:22:09.930458+00:00,Magdalena Predutta,start
69,Create Quotation comparison Map,2011-12-21 16:33:13.557025+00:00,Magdalena Predutta,complete
69,Analyze Quotation Comparison Map,2011-12-21 19:41:13.141547+00:00,Nico Ojenbeer,start
69,Analyze Quotation Comparison Map,2011-12-21 19:57:12.098506+00:00,Nico Ojenbeer,complete
69,Choose best option,2011-12-21 19:57:12.098506+00:00,Immanuel Karagianni,start
